UNIQUE_ID,X_COORD,Y_COORD,TAG,PENINSULA,YEAR,COUNT,layer,path
"10942","634216","4831342","10942",b,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"10943","634214","4831341","10943",b,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"10944","634211","4831346","10944",b,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"10946","634210","4831337","10946",b,"2015","2",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"10947","634208","4831341","10947",b,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"10949","634215","4831338","10949",b,"2015","2",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"10989","634227","4831363","10989",c,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"10995","634386","4831486","10995",c,"2015","2",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"10997","634218","4831353","10997",c,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16401","634086","4831207","16401",B,"2015","2",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16402","634087","4831209","16402",B,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16403","634086","4831203","16403",B,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16404","634102","4831219","16404",B,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16459","634234","4831573","16459",C,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16472","634096","4831214","16472",B,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16478","634091","4831211","16478",B,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16479","634091","4831211","16479",B,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16480","634091","4831211","16480",B,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16481","634098","4831208","16481",B,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16493","634274","4831413","16493",C,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16713","634216","4831093","16713",C,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16721","634229","4831365","16721",C,"2015","2",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16722","634227","4831363","16722",C,"2015","2",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16737","634199","4831319","16737",C,"2015","3",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16801","634213","4831333","16801",C,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16802","634216","4831341","16802",C,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16803","634212","4831339","16803",C,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16804","634212","4831339","16804",C,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16805","634229","4831338","16805",C,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16806","634231","4831346","16806",C,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16807","634199","4831328","16807",C,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16808","634203","4831331","16808",C,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16809","634202","4831325","16809",C,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16810","634199","4831317","16810",C,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16812","634199","4831319","16812",C,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16813","634194","4831308","16813",C,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16814","634183","4831310","16814",C,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16815","634189","4831306","16815",C,"2015","2",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16816","634185","4831302","16816",C,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16817","634181","4831295","16817",C,"2015","1",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"16897","634178","4831307","16897",C,"2015","2",bcnh_roadproximity_2015,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2015
"7910","634225.3118","4831585.811","7910",C,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10559","634180","4831309","10559",,"2016","2",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10563","634179","4831306","10563",,"2016","2",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10565","634175","4831302","10565",,"2016","2",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10566","634173","4831301","10566",,"2016","3",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10567","634172","4831304","10567",,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10602","634187","4831300","10602",,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10623","634084","4831204","10623",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10628","634063","4831177","10628",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10683","634228","4831360","10683",B,"2016","2",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10684","634230","4831356","10684",B,"2016","2",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10685","634225","4831350","10685",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10686","634228","4831349","10686",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10687","634230","4831350","10687",B,"2016","2",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10688","634222","4831343","10688",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10690","634212","4831341","10690",B,"2016","2",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10691","634213","4831342","10691",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10692","634211","4831343","10692",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10694","634209","4831336","10694",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10695","634205","4831326","10695",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10698","634067","4831172","10698",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10699","634066","4831175","10699",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10807","634212","4831338","10807",b,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10808","634210","4831336","10808",b,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10809","634214","4831332","10809",b,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10811","634209","4831327","10811",b,"2016","2",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10812","634204","4831337","10812",b,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10817","634205","4831327","10817",b,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10823","634203","4831323","10823",b,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10824","634203","4831325","10824",b,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10826","634185","4831312","10826",b,"2016","2",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10831","634186","4831308","10831",b,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10835","634187","4831316","10835",b,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10840","634185","4831318","10840",b,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10869","634211","4831339","10869",c,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10870","634207","4831337","10870",c,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10875","634205","4831337","10875",c,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10889","634199","4831333","10889",c,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10891","634298","4831328","10891",c,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10895","634212","4831347","10895",c,"2016","3",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10929","634222","4831358","10929",b,"2016","2",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10930","634220","4831355","10930",b,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10934","634219","4831350","10934",b,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10940","634219","4831342","10940",b,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10941","634224","4831346","10941",b,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10942","634216","4831342","10942",b,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10946","634210","4831337","10946",b,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10989","634227","4831363","10989",c,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10995","634386","4831486","10995",c,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15426","634177","4831293","15426",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15427","634180","4831299","15427",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15428","634186","4831296","15428",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15429","634190","4831305","15429",B,"2016","2",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15430","634184","4831302","15430",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15431","634182","4831309","15431",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15437","634208","4831320","15437",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15440","634225","4831358","15440",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15446","634206","4831321","15446",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15801","634169","4831297","15801",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15809","634170","4831286","15809",B,"2016","2",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15829","634232","4831578","15829",C,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15830","634212","4831344","15830",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15832","634242","4831570","15832",C,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15836","634215","4831583","15836",C,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15837","634245","4831590","15837",C,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15854","634230","4831584","15854",C,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15872","634084","4831198","15872",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15877","634098","4831203","15877",B,"2016","2",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"15884","634239","4831567","15884",C,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16401","634086","4831207","16401",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16402","634087","4831209","16402",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16459","634234","4831573","16459",C,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16478","634091","4831211","16478",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16479","634091","4831211","16479",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16480","634091","4831211","16480",B,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16722","634227","4831363","16722",C,"2016","2",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16737","634199","4831319","16737",C,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16801","634213","4831333","16801",C,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16803","634212","4831339","16803",C,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16804","634212","4831339","16804",C,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16805","634229","4831338","16805",C,"2016","2",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16806","634231","4831346","16806",C,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16809","634202","4831325","16809",C,"2016","2",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16810","634199","4831317","16810",C,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16814","634183","4831310","16814",C,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16815","634189","4831306","16815",C,"2016","3",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16816","634185","4831302","16816",C,"2016","1",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16817","634181","4831295","16817",C,"2016","3",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"16897","634178","4831307","16897",C,"2016","3",bcnh_roadproximity_2016,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2016
"10565","634175","4831302","10565",,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10623","634084","4831204","10623",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10635","634085","4831208","10635",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10639","634079","4831200","10639",B,"2017","2",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10644","634080","4831202","10644",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10683","634228","4831360","10683",B,"2017","2",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
